Enzyme	Substrate (uM)	Time (s)	Absorbance
enz6	300	160	1.007005227
enz6	300	162	0.96497636
enz6	300	164	0.9095364198
enz6	300	166	0.93439683
enz6	300	168	1.001271746
enz6	300	170	0.9308108426
enz6	300	172	1.023254906
enz6	300	174	0.9041187266
enz6	300	176	1.069151409
enz6	300	178	1.103544264
enz6	300	180	1.120168772
enz6	300	182	1.051422943
enz6	300	184	1.03346993
enz6	300	186	1.007513113
enz6	300	188	1.068934041
enz6	300	190	1.044338772
enz6	300	192	1.106088756
enz6	300	194	1.079706466
enz6	300	196	1.145004985
enz6	300	198	1.097820039
enz6	300	200	1.141957006
enz7	0	0	0.07569173399
enz7	0	2	-0.034879197
enz7	0	4	0.1181488501
enz7	0	6	-0.119452231
enz7	0	8	0.09333660049
enz7	0	10	0.01654504596
enz7	0	12	0.006990597662
enz7	0	14	0.03382592736
enz7	0	16	-0.03722922032
enz7	0	18	-0.08886066611
enz7	0	20	-0.02607903428
enz7	0	22	0.05720266995
enz7	0	24	0.03713763165
enz7	0	26	0.04699532838
enz7	0	28	0.06914406183
enz7	0	30	-0.05002586388
enz7	0	32	0.02319947987
enz7	0	34	-0.02481268081
enz7	0	36	-0.0008966352314
enz7	0	38	-0.02518809063
enz7	0	40	0.05085979396
enz7	0	42	0.0134205684
enz7	0	44	-0.07139841169
enz7	0	46	0.09575846985
enz7	0	48	-0.1257208843
enz7	0	50	-0.0244844903
enz7	0	52	0.02001744229
enz7	0	54	-0.02072671071
enz7	0	56	-0.05545949629
enz7	0	58	-0.006855044989
enz7	0	60	0.07776370692
enz7	0	62	0.08344500122
enz7	0	64	0.05748765503
enz7	0	66	-0.06966232956
enz7	0	68	0.02739137181
enz7	0	70	-0.004784882051
enz7	0	72	-0.01283214872
enz7	0	74	0.002374002973
enz7	0	76	0.04950607927
enz7	0	78	0.08033606508
enz7	0	80	-0.009397884013
enz7	0	82	0.02352870544
enz7	0	84	0.09916921238
enz7	0	86	-0.1010748733
enz7	0	88	-0.01969982904
enz7	0	90	0.05316394715
enz7	0	92	-0.03365501537
enz7	0	94	0.005765067187
enz7	0	96	0.0217589371
enz7	0	98	-0.02027672595
enz7	0	100	-0.06633715932
enz7	0	102	0.05380309582
enz7	0	104	-0.02303256927
enz7	0	106	-0.03740811589
enz7	0	108	-0.03244625543
enz7	0	110	0.005508692439
enz7	0	112	0.006477355672
enz7	0	114	-0.1025131786
enz7	0	116	0.02404561529
enz7	0	118	-0.04366146819
enz7	0	120	-0.09038668853
enz7	0	122	0.08476021632
enz7	0	124	0.0519300303
enz7	0	126	0.01030580844
enz7	0	128	0.09904810554
enz7	0	130	-0.00145816886
enz7	0	132	-0.005397699177
enz7	0	134	0.032623182
enz7	0	136	-0.03585212404
enz7	0	138	0.04047617206
enz7	0	140	0.004263857141
enz7	0	142	0.006530200082
enz7	0	144	-0.01813129847
enz7	0	146	-0.07027794348
enz7	0	148	0.03671576364
enz7	0	150	0.05610572044
enz7	0	152	0.04007292165
enz7	0	154	0.0068777084
enz7	0	156	-0.07371774669
enz7	0	158	0.02161442385
enz7	0	160	0.03500842262
enz7	0	162	0.1683065492
enz7	0	164	0.02886134542
enz7	0	166	0.02156602508
enz7	0	168	0.0245364618
enz7	0	170	-0.0006381324206
enz7	0	172	0.1490111137
enz7	0	174	0.02804615333
enz7	0	176	-0.06005761076
enz7	0	178	0.02085270205
enz7	0	180	0.02732556742
enz7	0	182	0.01082869617
enz7	0	184	0.02097627166
enz7	0	186	-0.03083317389
enz7	0	188	-0.03789940394
enz7	0	190	0.06004344682
enz7	0	192	0.006882457834
enz7	0	194	-0.02369240872
enz7	0	196	-0.02884178568
enz7	0	198	0.05384923166
enz7	0	200	-0.03621915804
enz7	10	0	-0.00211056293
enz7	10	2	0.04949530186
enz7	10	4	0.05750371916
enz7	10	6	0.04720779697
enz7	10	8	-0.03892703591
enz7	10	10	0.08493446494
enz7	10	12	0.09548739288
enz7	10	14	0.004200155118
enz7	10	16	0.121432925
enz7	10	18	0.08112001518
enz7	10	20	-0.02519707968
enz7	10	22	0.1704147343
enz7	10	24	0.1183544123
enz7	10	26	0.07241673025
enz7	10	28	0.1387783876
enz7	10	30	0.1107229546
enz7	10	32	0.1990838193
enz7	10	34	0.1286901508
enz7	10	36	0.1796672945
enz7	10	38	0.2186475117
enz7	10	40	0.1192002669
enz7	10	42	0.1001592316
enz7	10	44	0.1836706733
enz7	10	46	0.04396811482
enz7	10	48	0.1093484775
enz7	10	50	0.1240212182
enz7	10	52	0.1516413092
enz7	10	54	0.1355291599
enz7	10	56	0.1172177817
enz7	10	58	0.1218304726
enz7	10	60	0.154370908
enz7	10	62	0.06602844171
enz7	10	64	0.1776009005
enz7	10	66	0.2225586662
enz7	10	68	0.1745686645
enz7	10	70	0.2378243612
enz7	10	72	0.1904772776
enz7	10	74	0.1350212427
enz7	10	76	0.1467475042
enz7	10	78	0.2568386904
enz7	10	80	0.1622055497
enz7	10	82	0.2145719912
enz7	10	84	0.2411272404
enz7	10	86	0.1327441298
enz7	10	88	0.1750267571
enz7	10	90	0.1695064068
enz7	10	92	0.2226633228
enz7	10	94	0.2175731552
enz7	10	96	0.1867383643
enz7	10	98	0.26712167
enz7	10	100	0.1986365746
enz7	10	102	0.1614852156
enz7	10	104	0.1638296172
enz7	10	106	0.1339468361
enz7	10	108	0.1064497698
enz7	10	110	0.04743364072
enz7	10	112	0.1496243964
enz7	10	114	0.1738913297
enz7	10	116	0.1671470361
enz7	10	118	0.1859383233
enz7	10	120	0.2145495404
enz7	10	122	0.1610935498
enz7	10	124	0.1080984868
enz7	10	126	0.1330713294
enz7	10	128	0.107890005
enz7	10	130	0.1343068157
enz7	10	132	0.1743836003
enz7	10	134	0.2234091603
enz7	10	136	0.1793723669
enz7	10	138	0.236444318
enz7	10	140	0.1326082621
enz7	10	142	0.1184545899
enz7	10	144	0.08698054313
enz7	10	146	0.122658341
enz7	10	148	0.1641247037
enz7	10	150	0.1607652552
enz7	10	152	0.2492592605
enz7	10	154	0.1898242498
enz7	10	156	0.08345093219
enz7	10	158	0.1742435605
enz7	10	160	0.1064151461
enz7	10	162	0.1851595101
enz7	10	164	0.1588505102
enz7	10	166	0.2172841284
enz7	10	168	0.1072552475
enz7	10	170	0.1073229262
enz7	10	172	0.258463643
enz7	10	174	0.09681734415
enz7	10	176	0.2250532658
enz7	10	178	0.1525191204
enz7	10	180	0.1941212821
enz7	10	182	0.08737857868
enz7	10	184	0.1956514142
enz7	10	186	0.1413878293
enz7	10	188	0.1781389559
enz7	10	190	0.116151153
enz7	10	192	0.2434891982
enz7	10	194	0.1481389814
enz7	10	196	0.2094238115
enz7	10	198	0.08321414793
enz7	10	200	0.2253936804
enz7	20	0	0.02346520982
enz7	20	2	0.1303277129
enz7	20	4	0.030873367
enz7	20	6	0.002450588532
enz7	20	8	0.09967513672
enz7	20	10	0.1589787332
enz7	20	12	0.1792047159
enz7	20	14	0.2667421949
enz7	20	16	0.1880946167
enz7	20	18	0.170611883
enz7	20	20	0.136386622
enz7	20	22	0.2683967003
enz7	20	24	0.258871436
enz7	20	26	0.278658223
enz7	20	28	0.3264144322
enz7	20	30	0.1455433983
enz7	20	32	0.2061228298
enz7	20	34	0.1987179678
enz7	20	36	0.3385965914
enz7	20	38	0.3289510056
enz7	20	40	0.360813345
enz7	20	42	0.3004583331
enz7	20	44	0.265973982
enz7	20	46	0.3399112337
enz7	20	48	0.2896764222
enz7	20	50	0.2639507969
enz7	20	52	0.2965266803
enz7	20	54	0.3146965971
enz7	20	56	0.323892872
enz7	20	58	0.2723151296
enz7	20	60	0.2492701425
enz7	20	62	0.2431047063
enz7	20	64	0.3727814204
enz7	20	66	0.3229216318
enz7	20	68	0.2217344626
enz7	20	70	0.2966592167
enz7	20	72	0.2461605131
enz7	20	74	0.4244052161
enz7	20	76	0.3137281849
enz7	20	78	0.2497732785
enz7	20	80	0.3246628554
enz7	20	82	0.3899826401
enz7	20	84	0.3341877852
enz7	20	86	0.2766422747
enz7	20	88	0.2913572687
enz7	20	90	0.3906679473
enz7	20	92	0.3179212228
enz7	20	94	0.2873941109
enz7	20	96	0.280299378
enz7	20	98	0.3836964834
enz7	20	100	0.3066180286
enz7	20	102	0.3486304297
enz7	20	104	0.299373751
enz7	20	106	0.3648533688
enz7	20	108	0.3437682953
enz7	20	110	0.2514784051
enz7	20	112	0.3041090365
enz7	20	114	0.2769623877
enz7	20	116	0.3483924532
enz7	20	118	0.3910052985
enz7	20	120	0.3044006853
enz7	20	122	0.2982004345
enz7	20	124	0.4139736426
enz7	20	126	0.4184496774
enz7	20	128	0.3867200456
enz7	20	130	0.3851542336
enz7	20	132	0.3801717136
enz7	20	134	0.3936461714
enz7	20	136	0.289528103
enz7	20	138	0.3251922907
enz7	20	140	0.3649771872
enz7	20	142	0.2508980534
enz7	20	144	0.3597382539
enz7	20	146	0.272897268
enz7	20	148	0.2626927854
enz7	20	150	0.2180172634
enz7	20	152	0.420680438
enz7	20	154	0.3143521871
enz7	20	156	0.3441187845
enz7	20	158	0.357244859
enz7	20	160	0.2842744055
enz7	20	162	0.2745718478
enz7	20	164	0.3276263107
enz7	20	166	0.3117758005
enz7	20	168	0.3167476794
enz7	20	170	0.3981209089
enz7	20	172	0.3144500639
enz7	20	174	0.3245738836
enz7	20	176	0.2713699994
enz7	20	178	0.2500456229
enz7	20	180	0.342148464
enz7	20	182	0.3552596046
enz7	20	184	0.3998159714
enz7	20	186	0.3107051043
enz7	20	188	0.3145519409
enz7	20	190	0.3250670575
enz7	20	192	0.243256989
enz7	20	194	0.3082038596
enz7	20	196	0.2740286571
enz7	20	198	0.2786039836
enz7	20	200	0.4010825394
enz7	50	0	0.0414998873
enz7	50	2	0.06091636108
enz7	50	4	0.08099803724
enz7	50	6	0.2409340362
enz7	50	8	0.2128899492
enz7	50	10	0.1603821072
enz7	50	12	0.2608506534
enz7	50	14	0.2519588138
enz7	50	16	0.3102810675
enz7	50	18	0.3817693567
enz7	50	20	0.4648294644
enz7	50	22	0.4809539401
enz7	50	24	0.4922751716
enz7	50	26	0.4700079663
enz7	50	28	0.5812528518
enz7	50	30	0.5347926318
enz7	50	32	0.5711522537
enz7	50	34	0.5573358591
enz7	50	36	0.6239861664
enz7	50	38	0.6959692757
enz7	50	40	0.6265448088
enz7	50	42	0.6961390328
enz7	50	44	0.7239701748
enz7	50	46	0.7516167789
enz7	50	48	0.6833192787
enz7	50	50	0.7707378395
enz7	50	52	0.5715800593
enz7	50	54	0.8493612469
enz7	50	56	0.6768540107
enz7	50	58	0.7155578599
enz7	50	60	0.7747995199
enz7	50	62	0.7507747302
enz7	50	64	0.7233800772
enz7	50	66	0.7749742795
enz7	50	68	0.7541619326
enz7	50	70	0.7881111256
enz7	50	72	0.7790174622
enz7	50	74	0.7793044986
enz7	50	76	0.824121391
enz7	50	78	0.8082707593
enz7	50	80	0.7114719808
enz7	50	82	0.8605032955
enz7	50	84	0.7290685684
enz7	50	86	0.7132600057
enz7	50	88	0.8229296647
enz7	50	90	0.7769123216
enz7	50	92	0.8586907264
enz7	50	94	0.7338441498
enz7	50	96	0.7868459432
enz7	50	98	0.7842701319
enz7	50	100	0.8018434446
enz7	50	102	0.7568140772
enz7	50	104	0.8295864364
enz7	50	106	0.7846481235
enz7	50	108	0.8756139543
enz7	50	110	0.7618000995
enz7	50	112	0.8198359381
enz7	50	114	0.8304752209
enz7	50	116	0.7943241275
enz7	50	118	0.853358651
enz7	50	120	0.8619588948
enz7	50	122	0.8579277962
enz7	50	124	0.9467483564
enz7	50	126	0.7877545651
enz7	50	128	0.7964794591
enz7	50	130	0.8734892529
enz7	50	132	0.7554740573
enz7	50	134	0.7637070561
enz7	50	136	0.8089013124
enz7	50	138	0.8164370065
enz7	50	140	0.8269655518
enz7	50	142	0.8859489051
enz7	50	144	0.8087514955
enz7	50	146	0.8941141372
enz7	50	148	0.7696763736
enz7	50	150	0.7804038255
enz7	50	152	0.7672417898
enz7	50	154	0.9112874143
enz7	50	156	0.839578417
enz7	50	158	0.8433664715
enz7	50	160	0.8155362483
enz7	50	162	0.8131460606
enz7	50	164	0.7967377264
enz7	50	166	0.8675692555
enz7	50	168	0.8029697709
enz7	50	170	0.8068640277
enz7	50	172	0.8451368017
enz7	50	174	0.7962252768
enz7	50	176	0.8804324804
enz7	50	178	0.8248386349
enz7	50	180	0.8284493796
enz7	50	182	0.7540308812
enz7	50	184	0.8176205145
enz7	50	186	0.7670650609
enz7	50	188	0.8119834731
enz7	50	190	0.795363265
enz7	50	192	0.9308475285
enz7	50	194	0.7976726238
enz7	50	196	0.7789274287
enz7	50	198	0.9014854164
enz7	50	200	0.8273952403
enz7	75	0	-0.04209641804
enz7	75	2	0.08692554449
enz7	75	4	0.1269745551
enz7	75	6	0.217563663
enz7	75	8	0.2941167187
enz7	75	10	0.284304102
enz7	75	12	0.362819077
enz7	75	14	0.5751295549
enz7	75	16	0.557171145
enz7	75	18	0.6037301464
enz7	75	20	0.6005803922
enz7	75	22	0.6333509736
enz7	75	24	0.6440415719
enz7	75	26	0.750520784
enz7	75	28	0.7359263197
enz7	75	30	0.7331051247
enz7	75	32	0.8306360503
enz7	75	34	0.8369251048
enz7	75	36	0.966971234
enz7	75	38	0.9841658857
enz7	75	40	0.9201101971
enz7	75	42	0.9219974996
enz7	75	44	0.9720443577
enz7	75	46	0.9052272247
enz7	75	48	0.9940910405
enz7	75	50	1.138537918
enz7	75	52	1.034559424
enz7	75	54	1.094183922
enz7	75	56	0.9556554205
enz7	75	58	1.049956841
enz7	75	60	1.116741286
enz7	75	62	1.133157525
enz7	75	64	1.114114069
enz7	75	66	1.144674481
enz7	75	68	1.094986717
enz7	75	70	1.114722516
enz7	75	72	1.15009025
enz7	75	74	1.122598259
enz7	75	76	1.193079433
enz7	75	78	1.217705315
enz7	75	80	1.248759373
enz7	75	82	1.259906629
enz7	75	84	1.122872459
enz7	75	86	1.151647781
enz7	75	88	1.219836212
enz7	75	90	1.260835268
enz7	75	92	1.139074517
enz7	75	94	1.31384726
enz7	75	96	1.212147756
enz7	75	98	1.241438652
enz7	75	100	1.227165552
enz7	75	102	1.286441991
enz7	75	104	1.222995437
enz7	75	106	1.218407303
enz7	75	108	1.196486955
enz7	75	110	1.257686811
enz7	75	112	1.166247997
enz7	75	114	1.266751905
enz7	75	116	1.214905715
enz7	75	118	1.267973055
enz7	75	120	1.275894754
enz7	75	122	1.176379204
enz7	75	124	1.267185879
enz7	75	126	1.195001166
enz7	75	128	1.250598377
enz7	75	130	1.236566184
enz7	75	132	1.175857147
enz7	75	134	1.261277241
enz7	75	136	1.199817928
enz7	75	138	1.258658631
enz7	75	140	1.23613649
enz7	75	142	1.18060335
enz7	75	144	1.149195647
enz7	75	146	1.20497462
enz7	75	148	1.28198988
enz7	75	150	1.314452109
enz7	75	152	1.093834974
enz7	75	154	1.253943954
enz7	75	156	1.250346048
enz7	75	158	1.285063041
enz7	75	160	1.280998158
enz7	75	162	1.284823974
enz7	75	164	1.222940878
enz7	75	166	1.322714092
enz7	75	168	1.232085426
enz7	75	170	1.188318451
enz7	75	172	1.218040624
enz7	75	174	1.154752452
enz7	75	176	1.227013328
enz7	75	178	1.284635897
enz7	75	180	1.242258515
enz7	75	182	1.223323346
enz7	75	184	1.300732047
enz7	75	186	1.312093762
enz7	75	188	1.226309943
enz7	75	190	1.180880057
enz7	75	192	1.276784309
enz7	75	194	1.257833312
enz7	75	196	1.24152044
enz7	75	198	1.259270195
enz7	75	200	1.279854279
enz7	100	0	0.02150994208
enz7	100	2	0.08060478222
enz7	100	4	0.1686650657
enz7	100	6	0.1791682314
enz7	100	8	0.3015268812
enz7	100	10	0.4192625245
enz7	100	12	0.4694862125
enz7	100	14	0.5013449702
enz7	100	16	0.5974033537
enz7	100	18	0.6353828475
enz7	100	20	0.7313447091
enz7	100	22	0.7932999589
enz7	100	24	0.7614552707
enz7	100	26	0.8026649775
enz7	100	28	1.046998064
enz7	100	30	0.9770868265
enz7	100	32	1.06507391
enz7	100	34	1.132174942
enz7	100	36	1.093126037
enz7	100	38	1.115518216
enz7	100	40	1.143250145
enz7	100	42	1.233899336
enz7	100	44	1.320725613
enz7	100	46	1.363453913
enz7	100	48	1.302824055
enz7	100	50	1.480492988
enz7	100	52	1.436497823
enz7	100	54	1.465730378
enz7	100	56	1.410003652
enz7	100	58	1.491193341
enz7	100	60	1.495427956
enz7	100	62	1.44938229
enz7	100	64	1.479219534
enz7	100	66	1.553480142
enz7	100	68	1.522245657
enz7	100	70	1.538097177
enz7	100	72	1.493642179
enz7	100	74	1.536155806
enz7	100	76	1.635889921
enz7	100	78	1.5472687
enz7	100	80	1.596939214
enz7	100	82	1.585987153
enz7	100	84	1.600168924
enz7	100	86	1.550253489
enz7	100	88	1.604081993
enz7	100	90	1.580274453
enz7	100	92	1.594732143
enz7	100	94	1.552617231
enz7	100	96	1.60932262
enz7	100	98	1.722406603
enz7	100	100	1.605321739
enz7	100	102	1.599642153
enz7	100	104	1.62290942
enz7	100	106	1.628169731
enz7	100	108	1.667524719
enz7	100	110	1.711435395
enz7	100	112	1.634654614
enz7	100	114	1.665028401
enz7	100	116	1.551629093
enz7	100	118	1.619526299
enz7	100	120	1.655559021
enz7	100	122	1.745618515
enz7	100	124	1.675887299
enz7	100	126	1.603503109
enz7	100	128	1.615075959
enz7	100	130	1.611599451
enz7	100	132	1.693978916
enz7	100	134	1.590457758
enz7	100	136	1.752271131
enz7	100	138	1.566630721
enz7	100	140	1.599529168
enz7	100	142	1.676137663
enz7	100	144	1.691807029
enz7	100	146	1.613970809
enz7	100	148	1.678214946
enz7	100	150	1.545375928
enz7	100	152	1.586331343
enz7	100	154	1.612499191
enz7	100	156	1.720181844
enz7	100	158	1.720474058
enz7	100	160	1.651640227
enz7	100	162	1.670676688
enz7	100	164	1.714570922
enz7	100	166	1.568214837
enz7	100	168	1.572003183
enz7	100	170	1.526198995
enz7	100	172	1.73750427
enz7	100	174	1.651193415
enz7	100	176	1.661086218
enz7	100	178	1.731418131
enz7	100	180	1.642378783
enz7	100	182	1.683377907
enz7	100	184	1.549198866
enz7	100	186	1.720216296
enz7	100	188	1.626172952
enz7	100	190	1.705370192
enz7	100	192	1.576498066
enz7	100	194	1.587374814
enz7	100	196	1.716839793
enz7	100	198	1.678465557
enz7	100	200	1.739821186
enz7	150	0	-0.03558456633
enz7	150	2	0.09526266693
enz7	150	4	0.1639094871
enz7	150	6	0.3428556383
enz7	150	8	0.4147704846
enz7	150	10	0.5000761984
enz7	150	12	0.5445043888
enz7	150	14	0.6336393179
enz7	150	16	0.6938341057
enz7	150	18	0.7820207483
enz7	150	20	0.9771231332
enz7	150	22	1.013392008
enz7	150	24	1.051816809
enz7	150	26	1.130002881
enz7	150	28	1.137093347
enz7	150	30	1.232670879
enz7	150	32	1.432097062
enz7	150	34	1.470841846
enz7	150	36	1.454777454
enz7	150	38	1.547421958
enz7	150	40	1.516718557
enz7	150	42	1.648871815
enz7	150	44	1.735307056
enz7	150	46	1.699777486
enz7	150	48	1.834056164
enz7	150	50	1.830754405
enz7	150	52	1.825687076
enz7	150	54	1.931150459
enz7	150	56	2.007734682
enz7	150	58	1.994685772
enz7	150	60	1.970999736
enz7	150	62	2.058337138
enz7	150	64	2.182241739
enz7	150	66	2.092849814
enz7	150	68	2.174366944
enz7	150	70	2.174268537
enz7	150	72	2.151854344
enz7	150	74	2.267221232
enz7	150	76	2.261032814
enz7	150	78	2.298272557
enz7	150	80	2.326348047
enz7	150	82	2.352385783
enz7	150	84	2.316155156
enz7	150	86	2.315943042
enz7	150	88	2.31867534
enz7	150	90	2.412590154
enz7	150	92	2.357694588
enz7	150	94	2.329041847
enz7	150	96	2.382243205
enz7	150	98	2.450126902
enz7	150	100	2.40861524
enz7	150	102	2.401735558
enz7	150	104	2.442451744
enz7	150	106	2.379732383
enz7	150	108	2.458191116
enz7	150	110	2.486220934
enz7	150	112	2.471209524
enz7	150	114	2.424700878
enz7	150	116	2.423451324
enz7	150	118	2.472581005
enz7	150	120	2.553975575
enz7	150	122	2.404049417
enz7	150	124	2.476396068
enz7	150	126	2.486462485
enz7	150	128	2.518009471
enz7	150	130	2.431449012
enz7	150	132	2.462109731
enz7	150	134	2.482164833
enz7	150	136	2.424273559
enz7	150	138	2.497922206
enz7	150	140	2.526051684
enz7	150	142	2.430700709
enz7	150	144	2.475501101
enz7	150	146	2.513387475
enz7	150	148	2.524833641
enz7	150	150	2.486302918
enz7	150	152	2.508276611
enz7	150	154	2.480129113
enz7	150	156	2.387603373
enz7	150	158	2.466251576
enz7	150	160	2.561746728
enz7	150	162	2.540003927
enz7	150	164	2.53436495
enz7	150	166	2.487264252
enz7	150	168	2.460640986
enz7	150	170	2.472141001
enz7	150	172	2.493165825
enz7	150	174	2.523682351
enz7	150	176	2.475315285
enz7	150	178	2.527151138
enz7	150	180	2.483499823
enz7	150	182	2.526217017
enz7	150	184	2.456452642
enz7	150	186	2.380598879
enz7	150	188	2.478053035
enz7	150	190	2.422879049
enz7	150	192	2.493683145
enz7	150	194	2.479584142
enz7	150	196	2.542098948
enz7	150	198	2.466402697
enz7	150	200	2.411627626
enz7	200	0	-0.06018841797
enz7	200	2	0.1230941454
enz7	200	4	0.2562200388
enz7	200	6	0.429158665
enz7	200	8	0.4294650971
enz7	200	10	0.4835201336
enz7	200	12	0.6736712007
enz7	200	14	0.7625180261
enz7	200	16	0.8899824511
enz7	200	18	0.9114408123
enz7	200	20	1.052984705
enz7	200	22	1.033072265
enz7	200	24	1.295832081
enz7	200	26	1.30182005
enz7	200	28	1.356044285
enz7	200	30	1.518808208
enz7	200	32	1.51059302
enz7	200	34	1.61008605
enz7	200	36	1.738054982
enz7	200	38	1.859032802
enz7	200	40	1.899949048
enz7	200	42	1.927928616
enz7	200	44	2.024542881
enz7	200	46	2.035110005
enz7	200	48	2.149667293
enz7	200	50	2.276434087
enz7	200	52	2.351535811
enz7	200	54	2.424233266
enz7	200	56	2.372578792
enz7	200	58	2.473319396
enz7	200	60	2.481176606
enz7	200	62	2.621820353
enz7	200	64	2.634699298
enz7	200	66	2.689930461
enz7	200	68	2.733432083
enz7	200	70	2.753396845
enz7	200	72	2.858037937
enz7	200	74	2.871940958
enz7	200	76	2.963887183
enz7	200	78	2.987629641
enz7	200	80	2.922700003
enz7	200	82	3.054669302
enz7	200	84	2.964158527
enz7	200	86	3.046847109
enz7	200	88	3.136281273
enz7	200	90	3.048928847
enz7	200	92	3.051593161
enz7	200	94	3.049478084
enz7	200	96	3.082333917
enz7	200	98	3.143425533
enz7	200	100	3.102736973
enz7	200	102	3.142477495
enz7	200	104	3.105116061
enz7	200	106	3.128731505
enz7	200	108	3.254849878
enz7	200	110	3.189398647
enz7	200	112	3.155725552
enz7	200	114	3.143203247
enz7	200	116	3.235113727
enz7	200	118	3.264545033
enz7	200	120	3.369337383
enz7	200	122	3.278272398
enz7	200	124	3.246853395
enz7	200	126	3.275738172
enz7	200	128	3.293511872
enz7	200	130	3.295552615
enz7	200	132	3.268195712
enz7	200	134	3.259742602
enz7	200	136	3.251236249
enz7	200	138	3.362526141
enz7	200	140	3.30758154
enz7	200	142	3.230204271
enz7	200	144	3.244686011
enz7	200	146	3.306020355
enz7	200	148	3.276720889
enz7	200	150	3.283668939
enz7	200	152	3.273844943
enz7	200	154	3.320267806
enz7	200	156	3.265501019
enz7	200	158	3.323156338
enz7	200	160	3.296172295
enz7	200	162	3.267346238
enz7	200	164	3.268461404
enz7	200	166	3.411556304
enz7	200	168	3.30977254
enz7	200	170	3.300620672
enz7	200	172	3.142289193
enz7	200	174	3.300989159
enz7	200	176	3.360895206
enz7	200	178	3.290776778
enz7	200	180	3.314451631
enz7	200	182	3.332381583
enz7	200	184	3.248972135
enz7	200	186	3.250001607
enz7	200	188	3.345699576
enz7	200	190	3.364240769
enz7	200	192	3.261156234
enz7	200	194	3.271236685
enz7	200	196	3.325221631
enz7	200	198	3.314030927
enz7	200	200	3.270405124
enz7	250	0	0.02924383241
enz7	250	2	0.05659765055
enz7	250	4	0.1681923163
enz7	250	6	0.364066454
enz7	250	8	0.4227031314
enz7	250	10	0.5050352555
enz7	250	12	0.6356378153
enz7	250	14	0.7751927614
enz7	250	16	0.8471174375
enz7	250	18	1.081852554
enz7	250	20	1.186849891
enz7	250	22	1.242937361
enz7	250	24	1.265796825
enz7	250	26	1.456208315
enz7	250	28	1.529104611
enz7	250	30	1.671962426
enz7	250	32	1.845881233
enz7	250	34	1.782994605
enz7	250	36	1.843380825
enz7	250	38	2.110987801
enz7	250	40	2.190967093
enz7	250	42	2.311313216
enz7	250	44	2.329114426
enz7	250	46	2.360588238
enz7	250	48	2.343983234
enz7	250	50	2.589433705
enz7	250	52	2.551244613
enz7	250	54	2.850281552
enz7	250	56	2.885056422
enz7	250	58	2.874773373
enz7	250	60	2.844580345
enz7	250	62	3.120757951
enz7	250	64	3.000592289
enz7	250	66	3.029477647
enz7	250	68	3.157661244
enz7	250	70	3.227331391
enz7	250	72	3.378378913
enz7	250	74	3.360427434
enz7	250	76	3.424448911
enz7	250	78	3.444323382
enz7	250	80	3.44414148
enz7	250	82	3.590980916
enz7	250	84	3.536594407
enz7	250	86	3.702396499
enz7	250	88	3.643180875
enz7	250	90	3.543844314
enz7	250	92	3.764764544
enz7	250	94	3.732999609
enz7	250	96	3.809976255
enz7	250	98	3.814202932
enz7	250	100	3.728395969
enz7	250	102	3.952887336
enz7	250	104	3.831734844
enz7	250	106	3.944308829
enz7	250	108	3.850608506
enz7	250	110	3.879873734
enz7	250	112	3.966032091
enz7	250	114	4.035270745
enz7	250	116	3.996072972
enz7	250	118	4.012241473
enz7	250	120	3.977609307
enz7	250	122	4.035107618
enz7	250	124	4.041070562
enz7	250	126	4.040386623
enz7	250	128	4.034193485
enz7	250	130	4.134075996
enz7	250	132	4.036494862
enz7	250	134	4.069565255
enz7	250	136	4.11578695
enz7	250	138	4.007604209
enz7	250	140	4.097870022
enz7	250	142	4.086123181
enz7	250	144	4.067169737
enz7	250	146	4.153935138
enz7	250	148	4.131653428
enz7	250	150	4.037724601
enz7	250	152	4.168265082
enz7	250	154	4.143503002
enz7	250	156	4.122809046
enz7	250	158	4.053789637
enz7	250	160	4.098137777
enz7	250	162	4.101249865
enz7	250	164	4.075414191
enz7	250	166	4.00225639
enz7	250	168	4.069222571
enz7	250	170	4.109430369
enz7	250	172	4.088799568
enz7	250	174	4.09108304
enz7	250	176	4.029190367
enz7	250	178	4.035868666
enz7	250	180	4.157691812
enz7	250	182	4.174729163
enz7	250	184	4.183680067
enz7	250	186	4.157800245
enz7	250	188	4.117016615
enz7	250	190	4.163888949
enz7	250	192	4.118024271
enz7	250	194	4.118753655
enz7	250	196	4.173803788
enz7	250	198	4.163468359
enz7	250	200	4.103134847
enz7	300	0	-0.0213084501
enz7	300	2	0.05177665445
enz7	300	4	0.1633604361
enz7	300	6	0.3792599982
enz7	300	8	0.505688599
enz7	300	10	0.6360446877
enz7	300	12	0.7093765942
enz7	300	14	0.7995437636
enz7	300	16	0.9769810097
enz7	300	18	1.125251335
enz7	300	20	1.209113543
enz7	300	22	1.365923352
enz7	300	24	1.378330889
enz7	300	26	1.508851532
enz7	300	28	1.70031893
enz7	300	30	1.804991458
enz7	300	32	1.872630158
enz7	300	34	2.019186569
enz7	300	36	2.094578218
enz7	300	38	2.200844703
enz7	300	40	2.271813579
enz7	300	42	2.355625663
enz7	300	44	2.432800012
enz7	300	46	2.47223008
enz7	300	48	2.698366611
enz7	300	50	2.753284669
enz7	300	52	2.910987817
enz7	300	54	2.998722556
enz7	300	56	3.095169448
enz7	300	58	3.105478391
enz7	300	60	3.246781191
enz7	300	62	3.32410467
